id,gender,age,condition,sample_size,n_obs,test_item,response
204,male,30,property,medium,6,4,6
204,male,30,property,medium,6,5,2
204,male,30,property,medium,6,6,1
204,male,30,property,medium,6,7,2
204,male,30,property,large,12,1,8
204,male,30,property,large,12,2,8
204,male,30,property,large,12,3,9
204,male,30,property,large,12,4,2
204,male,30,property,large,12,5,1
204,male,30,property,large,12,6,0
204,male,30,property,large,12,7,0
205,female,48,category,small,2,1,9
205,female,48,category,small,2,2,7
205,female,48,category,small,2,3,6
205,female,48,category,small,2,4,7
205,female,48,category,small,2,5,2
205,female,48,category,small,2,6,2
205,female,48,category,small,2,7,1
205,female,48,category,medium,6,1,9
205,female,48,category,medium,6,2,8
205,female,48,category,medium,6,3,7
205,female,48,category,medium,6,4,3
205,female,48,category,medium,6,5,2
205,female,48,category,medium,6,6,2
205,female,48,category,medium,6,7,0
205,female,48,category,large,12,1,9
205,female,48,category,large,12,2,9
205,female,48,category,large,12,3,0
205,female,48,category,large,12,4,0
205,female,48,category,large,12,5,0
205,female,48,category,large,12,6,0
205,female,48,category,large,12,7,0
206,female,42,category,small,2,1,5
206,female,42,category,small,2,2,4
206,female,42,category,small,2,3,5
206,female,42,category,small,2,4,6
206,female,42,category,small,2,5,7
206,female,42,category,small,2,6,9
206,female,42,category,small,2,7,9
206,female,42,category,medium,6,1,9
206,female,42,category,medium,6,2,9
206,female,42,category,medium,6,3,9
206,female,42,category,medium,6,4,9
206,female,42,category,medium,6,5,9
206,female,42,category,medium,6,6,9
206,female,42,category,medium,6,7,9
206,female,42,category,large,12,1,9
206,female,42,category,large,12,2,9
206,female,42,category,large,12,3,9
206,female,42,category,large,12,4,9
206,female,42,category,large,12,5,9
206,female,42,category,large,12,6,9
206,female,42,category,large,12,7,9
207,male,29,category,small,2,1,6
207,male,29,category,small,2,2,7
207,male,29,category,small,2,3,8
207,male,29,category,small,2,4,4
207,male,29,category,small,2,5,3
207,male,29,category,small,2,6,4
207,male,29,category,small,2,7,2
207,male,29,category,medium,6,1,8
207,male,29,category,medium,6,2,7
207,male,29,category,medium,6,3,8
207,male,29,category,medium,6,4,7
207,male,29,category,medium,6,5,8
207,male,29,category,medium,6,6,7
207,male,29,category,medium,6,7,4
207,male,29,category,large,12,1,9
207,male,29,category,large,12,2,8
207,male,29,category,large,12,3,7
207,male,29,category,large,12,4,9
207,male,29,category,large,12,5,4
207,male,29,category,large,12,6,8
207,male,29,category,large,12,7,8
208,male,30,property,small,2,1,6
208,male,30,property,small,2,2,5
208,male,30,property,small,2,3,7
208,male,30,property,small,2,4,3
208,male,30,property,small,2,5,2
208,male,30,property,small,2,6,3
208,male,30,property,small,2,7,2
208,male,30,property,medium,6,1,4
208,male,30,property,medium,6,2,5
208,male,30,property,medium,6,3,6
208,male,30,property,medium,6,4,6
208,male,30,property,medium,6,5,1
208,male,30,property,medium,6,6,1
208,male,30,property,medium,6,7,0
208,male,30,property,large,12,1,4
208,male,30,property,large,12,2,6
208,male,30,property,large,12,3,7
208,male,30,property,large,12,4,7
208,male,30,property,large,12,5,2
208,male,30,property,large,12,6,1
208,male,30,property,large,12,7,0
209,male,33,property,small,2,1,7
209,male,33,property,small,2,2,6
209,male,33,property,small,2,3,5
209,male,33,property,small,2,4,4
209,male,33,property,small,2,5,5
209,male,33,property,small,2,6,1
209,male,33,property,small,2,7,2
209,male,33,property,medium,6,1,7
209,male,33,property,medium,6,2,7
209,male,33,property,medium,6,3,8
209,male,33,property,medium,6,4,2
209,male,33,property,medium,6,5,2
209,male,33,property,medium,6,6,3
209,male,33,property,medium,6,7,0
209,male,33,property,large,12,1,5
209,male,33,property,large,12,2,9
209,male,33,property,large,12,3,7
209,male,33,property,large,12,4,0
209,male,33,property,large,12,5,1
209,male,33,property,large,12,6,0
209,male,33,property,large,12,7,0
210,male,38,property,small,2,1,4
210,male,38,property,small,2,2,4
210,male,38,property,small,2,3,4
210,male,38,property,small,2,4,4
210,male,38,property,small,2,5,4
210,male,38,property,small,2,6,4
210,male,38,property,small,2,7,4
210,male,38,property,medium,6,1,4
210,male,38,property,medium,6,2,4
210,male,38,property,medium,6,3,3
210,male,38,property,medium,6,4,3
210,male,38,property,medium,6,5,3
210,male,38,property,medium,6,6,3
210,male,38,property,medium,6,7,3
210,male,38,property,large,12,1,4
210,male,38,property,large,12,2,4
210,male,38,property,large,12,3,3
210,male,38,property,large,12,4,3
210,male,38,property,large,12,5,3
210,male,38,property,large,12,6,3
210,male,38,property,large,12,7,3
211,female,29,property,small,2,1,2
211,female,29,property,small,2,2,4
211,female,29,property,small,2,3,4
211,female,29,property,small,2,4,4
211,female,29,property,small,2,5,4
211,female,29,property,small,2,6,5
211,female,29,property,small,2,7,5
211,female,29,property,medium,6,1,2
211,female,29,property,medium,6,2,8
211,female,29,property,medium,6,3,7
211,female,29,property,medium,6,4,2
211,female,29,property,medium,6,5,1
211,female,29,property,medium,6,6,1
211,female,29,property,medium,6,7,1
211,female,29,property,large,12,1,4
211,female,29,property,large,12,2,7
211,female,29,property,large,12,3,7
211,female,29,property,large,12,4,1
211,female,29,property,large,12,5,1
211,female,29,property,large,12,6,1
211,female,29,property,large,12,7,0
212,male,24,property,small,2,1,3
212,male,24,property,small,2,2,8
212,male,24,property,small,2,3,8
212,male,24,property,small,2,4,7
212,male,24,property,small,2,5,8
212,male,24,property,small,2,6,9
212,male,24,property,small,2,7,7
212,male,24,property,medium,6,1,2
212,male,24,property,medium,6,2,7
212,male,24,property,medium,6,3,6
212,male,24,property,medium,6,4,8
212,male,24,property,medium,6,5,6
212,male,24,property,medium,6,6,7
212,male,24,property,medium,6,7,7
212,male,24,property,large,12,1,6
212,male,24,property,large,12,2,7
212,male,24,property,large,12,3,7
212,male,24,property,large,12,4,6
212,male,24,property,large,12,5,8
212,male,24,property,large,12,6,7
212,male,24,property,large,12,7,7
213,female,47,property,small,2,1,7
213,female,47,property,small,2,2,8
213,female,47,property,small,2,3,8
213,female,47,property,small,2,4,8
213,female,47,property,small,2,5,8
213,female,47,property,small,2,6,1
213,female,47,property,small,2,7,7
213,female,47,property,medium,6,1,3
213,female,47,property,medium,6,2,8
213,female,47,property,medium,6,3,4
213,female,47,property,medium,6,4,8
213,female,47,property,medium,6,5,6
213,female,47,property,medium,6,6,3
213,female,47,property,medium,6,7,3
213,female,47,property,large,12,1,8
213,female,47,property,large,12,2,6
213,female,47,property,large,12,3,2
213,female,47,property,large,12,4,7
213,female,47,property,large,12,5,7
213,female,47,property,large,12,6,4
213,female,47,property,large,12,7,8
214,female,61,property,small,2,1,8
214,female,61,property,small,2,2,8
214,female,61,property,small,2,3,2
214,female,61,property,small,2,4,3
214,female,61,property,small,2,5,1
214,female,61,property,small,2,6,0
214,female,61,property,small,2,7,0
214,female,61,property,medium,6,1,8
214,female,61,property,medium,6,2,9
214,female,61,property,medium,6,3,6
214,female,61,property,medium,6,4,0
214,female,61,property,medium,6,5,0
214,female,61,property,medium,6,6,0
214,female,61,property,medium,6,7,0
214,female,61,property,large,12,1,9
214,female,61,property,large,12,2,9
214,female,61,property,large,12,3,6
214,female,61,property,large,12,4,0
214,female,61,property,large,12,5,0
214,female,61,property,large,12,6,0
214,female,61,property,large,12,7,0
215,male,43,property,small,2,1,8
215,male,43,property,small,2,2,9
215,male,43,property,small,2,3,8
215,male,43,property,small,2,4,9
215,male,43,property,small,2,5,9
215,male,43,property,small,2,6,9
215,male,43,property,small,2,7,9
215,male,43,property,medium,6,1,9
215,male,43,property,medium,6,2,9
215,male,43,property,medium,6,3,9
215,male,43,property,medium,6,4,9
215,male,43,property,medium,6,5,9
215,male,43,property,medium,6,6,9
215,male,43,property,medium,6,7,9
215,male,43,property,large,12,1,9
215,male,43,property,large,12,2,5
215,male,43,property,large,12,3,9
215,male,43,property,large,12,4,9
215,male,43,property,large,12,5,8
215,male,43,property,large,12,6,5
215,male,43,property,large,12,7,9
216,male,36,property,small,2,1,2
216,male,36,property,small,2,2,3
216,male,36,property,small,2,3,5
216,male,36,property,small,2,4,4
216,male,36,property,small,2,5,5
216,male,36,property,small,2,6,4
216,male,36,property,small,2,7,4
216,male,36,property,medium,6,1,7
216,male,36,property,medium,6,2,6
216,male,36,property,medium,6,3,6
216,male,36,property,medium,6,4,2
216,male,36,property,medium,6,5,3
216,male,36,property,medium,6,6,4
216,male,36,property,medium,6,7,2
216,male,36,property,large,12,1,8
216,male,36,property,large,12,2,8
216,male,36,property,large,12,3,6
216,male,36,property,large,12,4,3
216,male,36,property,large,12,5,3
216,male,36,property,large,12,6,1
216,male,36,property,large,12,7,1
217,male,25,property,small,2,1,3
217,male,25,property,small,2,2,4
217,male,25,property,small,2,3,7
217,male,25,property,small,2,4,5
217,male,25,property,small,2,5,6
217,male,25,property,small,2,6,7
217,male,25,property,small,2,7,7
217,male,25,property,medium,6,1,7
217,male,25,property,medium,6,2,5
217,male,25,property,medium,6,3,5
217,male,25,property,medium,6,4,2
217,male,25,property,medium,6,5,3
217,male,25,property,medium,6,6,2
217,male,25,property,medium,6,7,3
217,male,25,property,large,12,1,7
217,male,25,property,large,12,2,6
217,male,25,property,large,12,3,2
217,male,25,property,large,12,4,3
217,male,25,property,large,12,5,2
217,male,25,property,large,12,6,1
217,male,25,property,large,12,7,1
218,female,29,category,small,2,1,7
218,female,29,category,small,2,2,4
218,female,29,category,small,2,3,7
218,female,29,category,small,2,4,5
218,female,29,category,small,2,5,7
218,female,29,category,small,2,6,7
218,female,29,category,small,2,7,7
218,female,29,category,medium,6,1,8
218,female,29,category,medium,6,2,7
218,female,29,category,medium,6,3,6
218,female,29,category,medium,6,4,7
218,female,29,category,medium,6,5,5
218,female,29,category,medium,6,6,6
218,female,29,category,medium,6,7,7
218,female,29,category,large,12,1,7
218,female,29,category,large,12,2,6
218,female,29,category,large,12,3,6
218,female,29,category,large,12,4,7
218,female,29,category,large,12,5,8
218,female,29,category,large,12,6,7
218,female,29,category,large,12,7,6
219,female,25,property,small,2,1,2
219,female,25,property,small,2,2,9
219,female,25,property,small,2,3,8
219,female,25,property,small,2,4,6
219,female,25,property,small,2,5,1
219,female,25,property,small,2,6,0
219,female,25,property,small,2,7,1
219,female,25,property,medium,6,1,2
219,female,25,property,medium,6,2,9
219,female,25,property,medium,6,3,8
219,female,25,property,medium,6,4,3
219,female,25,property,medium,6,5,4
219,female,25,property,medium,6,6,0
219,female,25,property,medium,6,7,0
219,female,25,property,large,12,1,6
219,female,25,property,large,12,2,9
219,female,25,property,large,12,3,7
219,female,25,property,large,12,4,5
219,female,25,property,large,12,5,3
219,female,25,property,large,12,6,0
219,female,25,property,large,12,7,0
220,male,44,category,small,2,1,9
220,male,44,category,small,2,2,9
220,male,44,category,small,2,3,3
220,male,44,category,small,2,4,0
220,male,44,category,small,2,5,0
220,male,44,category,small,2,6,0
220,male,44,category,small,2,7,0
220,male,44,category,medium,6,1,9
220,male,44,category,medium,6,2,9
220,male,44,category,medium,6,3,8
220,male,44,category,medium,6,4,7
220,male,44,category,medium,6,5,3
220,male,44,category,medium,6,6,1
220,male,44,category,medium,6,7,0
220,male,44,category,large,12,1,9
220,male,44,category,large,12,2,9
220,male,44,category,large,12,3,9
220,male,44,category,large,12,4,9
220,male,44,category,large,12,5,9
220,male,44,category,large,12,6,0
220,male,44,category,large,12,7,0
221,female,29,property,small,2,1,9
221,female,29,property,small,2,2,7
221,female,29,property,small,2,3,4
221,female,29,property,small,2,4,5
221,female,29,property,small,2,5,4
221,female,29,property,small,2,6,4
221,female,29,property,small,2,7,4
221,female,29,property,medium,6,1,8
221,female,29,property,medium,6,2,7
221,female,29,property,medium,6,3,5
221,female,29,property,medium,6,4,3
221,female,29,property,medium,6,5,3
221,female,29,property,medium,6,6,2
221,female,29,property,medium,6,7,4
221,female,29,property,large,12,1,9
221,female,29,property,large,12,2,8
221,female,29,property,large,12,3,3
221,female,29,property,large,12,4,1
221,female,29,property,large,12,5,1
221,female,29,property,large,12,6,0
221,female,29,property,large,12,7,1
222,male,32,property,small,2,1,7
222,male,32,property,small,2,2,8
222,male,32,property,small,2,3,7
222,male,32,property,small,2,4,7
222,male,32,property,small,2,5,7
222,male,32,property,small,2,6,4
222,male,32,property,small,2,7,6
222,male,32,property,medium,6,1,7
222,male,32,property,medium,6,2,7
222,male,32,property,medium,6,3,7
222,male,32,property,medium,6,4,2
222,male,32,property,medium,6,5,5
222,male,32,property,medium,6,6,3
222,male,32,property,medium,6,7,3
222,male,32,property,large,12,1,8
222,male,32,property,large,12,2,8
222,male,32,property,large,12,3,3
222,male,32,property,large,12,4,2
222,male,32,property,large,12,5,2
222,male,32,property,large,12,6,2
222,male,32,property,large,12,7,1
223,female,35,category,small,2,1,6
223,female,35,category,small,2,2,7
223,female,35,category,small,2,3,6
223,female,35,category,small,2,4,3
223,female,35,category,small,2,5,3
223,female,35,category,small,2,6,4
223,female,35,category,small,2,7,2
223,female,35,category,medium,6,1,8
223,female,35,category,medium,6,2,8
223,female,35,category,medium,6,3,6
223,female,35,category,medium,6,4,5
223,female,35,category,medium,6,5,3
223,female,35,category,medium,6,6,2
223,female,35,category,medium,6,7,2
223,female,35,category,large,12,1,9
223,female,35,category,large,12,2,8
223,female,35,category,large,12,3,7
223,female,35,category,large,12,4,6
223,female,35,category,large,12,5,1
223,female,35,category,large,12,6,2
223,female,35,category,large,12,7,1
224,female,34,category,small,2,1,2
224,female,34,category,small,2,2,7
224,female,34,category,small,2,3,7
224,female,34,category,small,2,4,6
224,female,34,category,small,2,5,4
224,female,34,category,small,2,6,4
224,female,34,category,small,2,7,4
224,female,34,category,medium,6,1,7
224,female,34,category,medium,6,2,6
224,female,34,category,medium,6,3,5
224,female,34,category,medium,6,4,4
224,female,34,category,medium,6,5,4
224,female,34,category,medium,6,6,4
224,female,34,category,medium,6,7,4
224,female,34,category,large,12,1,8
224,female,34,category,large,12,2,8
224,female,34,category,large,12,3,8
224,female,34,category,large,12,4,8
224,female,34,category,large,12,5,8
224,female,34,category,large,12,6,8
224,female,34,category,large,12,7,8
225,male,44,property,small,2,1,1
225,male,44,property,small,2,2,1
225,male,44,property,small,2,3,1
225,male,44,property,small,2,4,1
225,male,44,property,small,2,5,1
225,male,44,property,small,2,6,1
225,male,44,property,small,2,7,1
225,male,44,property,medium,6,1,2
225,male,44,property,medium,6,2,2
225,male,44,property,medium,6,3,2
225,male,44,property,medium,6,4,1
225,male,44,property,medium,6,5,0
225,male,44,property,medium,6,6,0
225,male,44,property,medium,6,7,0
225,male,44,property,large,12,1,3
225,male,44,property,large,12,2,3
225,male,44,property,large,12,3,3
225,male,44,property,large,12,4,1
225,male,44,property,large,12,5,0
225,male,44,property,large,12,6,0
225,male,44,property,large,12,7,0
